match_id,player_id,player_name,team_id,team_name,player_current_team_id,player_current_team,team_side,position_played,shirtNumber,substitute,played,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,expectedAssists,expectedGoals,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,successfulDribbles,totalClearance,totalContest,totalCross,totalDribble,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
14147337,894450,Yann Michael Yao,36019,FK Mornar Bar,36019,FK Mornar Bar,home,M,11,True,True,0.0,,0.0,1.0,1.0,2.0,5.0,0.0,3.0,,,,0.0,,,1.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,1.0,,28.0,0.0,0.0,0.0,,,,,,9.0,6.2,,,,0.0,0.0,0.0,2.0,0.0,,1.0,0.0,5.0,3.0,8.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0
14147337,839270,Luka Malešević,36019,FK Mornar Bar,405944,Monterey Bay FC,home,D,6,True,True,0.0,,0.0,,,1.0,0.0,0.0,2.0,,,,0.0,,,,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,22.0,0.0,0.0,0.0,,,,,,5.0,6.1,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
14147337,1112732,Bojan Pavićević,36019,FK Mornar Bar,7727,FK Lovćen,home,F,97,True,True,0.0,,0.0,1.0,4.0,5.0,1.0,2.0,1.0,,,,0.0,,,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,22.0,0.0,0.0,0.0,,,,,,3.0,6.4,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0
14147337,2291148,Vuk Šćepanović,36019,FK Mornar Bar,1138707,FK Mornar Bar U19,home,G,24,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,226224,Filip Mitrović,36019,FK Mornar Bar,36019,FK Mornar Bar,home,D,16,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1005622,Jovan Dašić,36019,FK Mornar Bar,36019,FK Mornar Bar,home,M,17,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1030476,Alden Škrijelj,36019,FK Mornar Bar,6219,FK Jedinstvo Bijelo Polje,home,M,22,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1484678,Vukas Dragović,36019,FK Mornar Bar,36019,FK Mornar Bar,home,M,99,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1035777,Igor Asanović,24312,FK Jezero,24312,FK Jezero,away,G,50,False,True,0.0,0.0,0.0,,18.0,19.0,0.0,0.0,4.0,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,90.0,0.0,0.0,0.0,,,,,,0.0,6.5,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,18.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
14147337,1185148,Matija Bojović,24312,FK Jezero,24312,FK Jezero,away,D,29,False,True,1.0,,3.0,14.0,11.0,26.0,2.0,0.0,7.0,,,,0.0,,,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,75.0,0.0,0.0,0.0,,,,,,9.0,6.6,,,,1.0,1.0,1.0,3.0,1.0,,4.0,0.0,21.0,13.0,35.0,0.0,1.0,43.0,1.0,1.0,1.0,1.0
14147337,1182552,Nemanja Jovičić,24312,FK Jezero,24312,FK Jezero,away,D,27,False,True,0.0,,2.0,23.0,40.0,65.0,5.0,2.0,17.0,,,1.0,1.0,,,,8.0,4.0,0.0,0.0,0.04,0.0,0.0,0.0,,,2.0,1.0,90.0,0.0,0.0,0.0,,,,,,8.0,6.6,,,,0.0,2.0,0.0,0.0,0.0,,6.0,0.0,26.0,41.0,71.0,1.0,1.0,85.0,0.0,1.0,0.0,0.0
14147337,1021410,Salih Husić,24312,FK Jezero,24312,FK Jezero,away,D,55,False,True,0.0,,1.0,1.0,3.0,4.0,1.0,0.0,1.0,,,,0.0,,,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,10.0,0.0,0.0,0.0,,,,,,1.0,6.2,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
14147337,812745,Ilija Tučević,24312,FK Jezero,24312,FK Jezero,away,D,17,False,True,2.0,,1.0,16.0,22.0,38.0,1.0,0.0,8.0,,,1.0,1.0,,,,10.0,4.0,1.0,0.05,0.01,1.0,0.0,0.0,,,,1.0,90.0,0.0,0.0,0.0,,,,,,10.0,6.2,,,,2.0,1.0,2.0,3.0,2.0,,3.0,0.0,23.0,23.0,47.0,1.0,0.0,59.0,1.0,0.0,2.0,0.0
14147337,797928,Aldin Adžović,24312,FK Jezero,24312,FK Jezero,away,M,5,False,True,0.0,,3.0,31.0,27.0,60.0,0.0,1.0,8.0,,,,0.0,,,,3.0,6.0,1.0,0.03,0.0,0.0,0.0,0.0,,,1.0,2.0,75.0,0.0,0.0,0.0,,,,,,8.0,7.2,,,,0.0,1.0,0.0,0.0,0.0,,9.0,0.0,40.0,29.0,72.0,0.0,0.0,89.0,0.0,3.0,0.0,0.0
14147337,1190522,Imran Redžepagić,24312,FK Jezero,24312,FK Jezero,away,M,16,False,True,0.0,,2.0,3.0,9.0,14.0,2.0,0.0,8.0,,,,0.0,,,,10.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,,3.0,,45.0,0.0,0.0,0.0,,,,,,6.0,6.4,,,,0.0,0.0,1.0,0.0,1.0,,4.0,0.0,5.0,11.0,19.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0
14147337,1408188,Petar Bogdanović,24312,FK Jezero,24312,FK Jezero,away,M,7,False,True,1.0,,2.0,11.0,7.0,19.0,0.0,0.0,5.0,,,,1.0,,,2.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,90.0,0.0,0.0,0.0,,,,,,18.0,6.8,,,1.0,4.0,0.0,5.0,3.0,5.0,,5.0,0.0,24.0,7.0,32.0,1.0,0.0,53.0,1.0,0.0,4.0,0.0
14147337,128765,Milivoje Raičević,24312,FK Jezero,24312,FK Jezero,away,M,45,False,True,0.0,,0.0,17.0,7.0,26.0,5.0,0.0,8.0,,,,0.0,,,,15.0,8.0,0.0,0.22,0.18,2.0,0.0,0.0,,,2.0,1.0,90.0,0.0,0.0,0.0,,,,,1.0,19.0,7.8,,,2.0,0.0,1.0,1.0,2.0,1.0,,2.0,0.0,27.0,7.0,36.0,2.0,2.0,57.0,1.0,7.0,0.0,2.0
14147337,1063202,Mario Gjolaj,24312,FK Jezero,24312,FK Jezero,away,M,14,False,True,2.0,,0.0,3.0,1.0,4.0,1.0,0.0,2.0,,,,2.0,,,1.0,11.0,3.0,0.0,0.31,0.0,0.0,0.0,0.0,,,1.0,2.0,45.0,0.0,0.0,0.0,,,,,,11.0,6.5,,,,3.0,0.0,4.0,3.0,4.0,,0.0,0.0,6.0,2.0,8.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0
14147337,196634,Ognjen Rolović,24312,FK Jezero,24312,FK Jezero,away,F,19,False,True,0.0,,0.0,1.0,5.0,6.0,1.0,1.0,0.0,,,,0.0,,,3.0,5.0,2.0,0.0,0.0,1.57,1.0,0.0,2.0,,,,,90.0,4.0,0.0,0.0,,,,,,4.0,8.4,,,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,6.0,6.0,0.0,20.0,1.0,1.0,0.0,0.0
14147337,1000154,Abdel Osmanović,24312,FK Jezero,24312,FK Jezero,away,D,2,True,True,1.0,,3.0,31.0,41.0,73.0,2.0,3.0,14.0,,,,0.0,,,,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,80.0,0.0,0.0,0.0,,,,,,6.0,7.0,,,1.0,0.0,0.0,0.0,2.0,0.0,,7.0,0.0,36.0,43.0,80.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0
14147337,1218103,Hiroki Harada,24312,FK Jezero,464804,Ulytau FC,away,M,10,True,True,0.0,,1.0,35.0,9.0,46.0,1.0,0.0,4.0,,,,0.0,,,,5.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,,,1.0,,45.0,1.0,0.0,0.0,,,,,,8.0,6.9,,,,0.0,0.0,0.0,1.0,0.0,,2.0,0.0,38.0,11.0,51.0,1.0,0.0,58.0,1.0,0.0,0.0,0.0
14147337,1149284,Nenad Krivokapić,24312,FK Jezero,24312,FK Jezero,away,M,11,True,True,1.0,,1.0,10.0,4.0,14.0,1.0,1.0,1.0,,,,0.0,,,2.0,7.0,4.0,0.0,0.0,0.02,3.0,0.0,0.0,,,,,45.0,0.0,0.0,0.0,,,,,,11.0,6.7,,,1.0,2.0,0.0,2.0,3.0,2.0,,2.0,0.0,14.0,6.0,20.0,1.0,0.0,31.0,0.0,2.0,2.0,0.0
14147337,1391890,Uroš Bulatović,24312,FK Jezero,6225,FK Zeta Golubovci,away,M,8,True,True,0.0,,3.0,21.0,6.0,27.0,0.0,0.0,1.0,1.0,,,0.0,,,,0.0,0.0,0.0,0.37,0.01,0.0,1.0,0.0,,,1.0,2.0,15.0,1.0,0.0,0.0,,,,,,1.0,7.9,,,,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,22.0,6.0,28.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0
14147337,357692,Balša Boričić,24312,FK Jezero,24312,FK Jezero,away,D,80,True,True,0.0,,0.0,4.0,3.0,7.0,0.0,1.0,2.0,,,,0.0,,,,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15.0,0.0,0.0,0.0,,,,,,1.0,6.5,,,,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,5.0,3.0,8.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0
14147337,1976046,Edin Lekić,24312,FK Jezero,241802,No team,away,G,12,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1648555,Meldin Kojić,24312,FK Jezero,24312,FK Jezero,away,D,3,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1035786,Anil Julević,24312,FK Jezero,24312,FK Jezero,away,F,99,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147337,1035785,Edis Redžepagić,24312,FK Jezero,24312,FK Jezero,away,F,9,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147338,55655,Milan Mijatović,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,G,1,False,True,0.0,0.0,5.0,4.0,21.0,26.0,0.0,0.0,5.0,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,90.0,0.0,0.0,0.0,,,,,,7.0,7.1,1.0,4.0,,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,8.0,21.0,31.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0
14147338,138935,Momčilo Raspopović,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,D,20,False,True,1.0,,1.0,21.0,22.0,45.0,3.0,0.0,8.0,,,,3.0,,,,10.0,3.0,0.0,0.06,0.14,2.0,0.0,1.0,,,2.0,2.0,90.0,1.0,1.0,0.0,,,,,,17.0,7.7,,,1.0,1.0,3.0,1.0,7.0,1.0,,5.0,1.0,31.0,26.0,59.0,2.0,0.0,76.0,1.0,1.0,1.0,0.0
14147338,792102,Ilya Serikov,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,D,5,False,True,0.0,,2.0,18.0,46.0,66.0,3.0,2.0,13.0,,,,0.0,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,90.0,0.0,1.0,0.0,,,,,,12.0,7.1,,,,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,22.0,49.0,75.0,0.0,0.0,83.0,1.0,3.0,0.0,0.0
14147338,101202,Adnan Orahovac,5143,FK Budućnost Podgorica,241802,No team,home,D,55,False,True,0.0,,5.0,14.0,50.0,65.0,0.0,3.0,16.0,,,,1.0,,,,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,,,4.0,,90.0,0.0,0.0,0.0,,,,,,4.0,7.1,,,,0.0,3.0,0.0,0.0,0.0,,7.0,0.0,16.0,51.0,68.0,0.0,1.0,81.0,0.0,1.0,0.0,0.0
14147338,1005600,Petar Vuković,5143,FK Budućnost Podgorica,37153,FK Otrant-Olympic,home,D,36,False,True,1.0,,4.0,23.0,21.0,45.0,0.0,1.0,12.0,,,,0.0,,,,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,3.0,1.0,90.0,0.0,0.0,0.0,,,,,,20.0,6.7,,,,1.0,1.0,3.0,2.0,3.0,,9.0,0.0,33.0,25.0,61.0,0.0,0.0,74.0,0.0,0.0,1.0,0.0
14147338,889060,Nedeljko Piščević,5143,FK Budućnost Podgorica,5367,FC Kyzylzhar,home,M,32,False,True,0.0,,7.0,26.0,25.0,54.0,1.0,1.0,10.0,,,,0.0,,,,9.0,3.0,0.0,0.14,0.06,4.0,1.0,0.0,,,4.0,2.0,90.0,0.0,0.0,0.0,,,,,,8.0,7.7,,,1.0,0.0,2.0,0.0,0.0,0.0,,11.0,0.0,33.0,25.0,61.0,1.0,0.0,75.0,0.0,1.0,0.0,0.0
14147338,128761,Igor Ivanović,5143,FK Budućnost Podgorica,241802,No team,home,M,7,False,True,0.0,,1.0,12.0,12.0,24.0,2.0,0.0,7.0,,,,0.0,,,,4.0,5.0,0.0,0.0,0.03,1.0,0.0,0.0,,,,,71.0,0.0,0.0,0.0,,,,,,10.0,6.8,,,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,18.0,14.0,33.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0
14147338,1030472,Miomir Đuričković,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,M,4,False,True,0.0,,2.0,15.0,15.0,30.0,0.0,0.0,3.0,,,,0.0,,,,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,45.0,0.0,0.0,0.0,,,,,,5.0,6.4,,,,0.0,1.0,0.0,0.0,0.0,,5.0,0.0,18.0,16.0,34.0,0.0,1.0,37.0,0.0,0.0,0.0,1.0
14147338,1423515,Danilo Vukanić,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,M,44,False,True,0.0,,0.0,11.0,14.0,25.0,1.0,1.0,4.0,,,,0.0,,,,5.0,5.0,0.0,0.0,0.04,1.0,0.0,0.0,,,,,66.0,0.0,0.0,0.0,,,,,,7.0,6.7,,,1.0,2.0,2.0,2.0,0.0,2.0,,1.0,0.0,16.0,14.0,30.0,1.0,0.0,40.0,1.0,1.0,2.0,0.0
14147338,1423503,Andrej Camaj,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,M,24,False,True,1.0,,7.0,23.0,6.0,30.0,1.0,0.0,3.0,,,,1.0,,,,6.0,5.0,0.0,0.03,0.29,1.0,0.0,0.0,,,1.0,2.0,90.0,1.0,0.0,0.0,,,,,,14.0,7.7,,,1.0,4.0,0.0,5.0,2.0,5.0,,11.0,0.0,34.0,7.0,42.0,2.0,0.0,65.0,1.0,2.0,4.0,0.0
14147338,57341,Petar Grbić,5143,FK Budućnost Podgorica,241802,No team,home,F,18,False,True,0.0,,2.0,4.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,,,1.0,2.0,1.0,0.0,0.04,0.0,1.0,0.0,0.0,,,,1.0,45.0,0.0,0.0,0.0,,,,,,3.0,6.6,,,,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,5.0,2.0,7.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0
14147338,890615,Marko Milickovic,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,M,10,True,True,0.0,,0.0,12.0,3.0,16.0,0.0,0.0,3.0,,,,0.0,,,,2.0,3.0,0.0,0.0,0.04,0.0,0.0,0.0,,,1.0,,45.0,2.0,0.0,0.0,,,,,,5.0,7.1,,,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,17.0,3.0,21.0,3.0,0.0,34.0,0.0,0.0,1.0,0.0
14147338,976992,Luka Štor,5143,FK Budućnost Podgorica,2414,ND Primorje,home,F,70,True,True,0.0,,0.0,3.0,1.0,5.0,1.0,0.0,1.0,,,,0.0,,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,45.0,0.0,0.0,0.0,,,,,,7.0,6.5,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,7.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0
14147338,1606673,Lazar Savović,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,M,22,True,True,0.0,,0.0,7.0,3.0,10.0,0.0,0.0,0.0,,,,0.0,,,,1.0,1.0,0.0,0.0,0.06,1.0,0.0,0.0,,,,,24.0,1.0,0.0,0.0,,,,,,1.0,6.6,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,4.0,11.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0
14147338,287757,Milan Vušurović,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,M,17,True,True,1.0,,0.0,8.0,5.0,13.0,0.0,1.0,2.0,,,,1.0,,,,2.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,,,,,19.0,1.0,0.0,0.0,,,,,,6.0,6.8,,,,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,11.0,5.0,17.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0
14147338,808561,Ljubomir Đurović,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,G,31,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147338,1085082,Damjan Dakić,5143,FK Budućnost Podgorica,5143,FK Budućnost Podgorica,home,D,35,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147338,57537,Vladan Adžić,5143,FK Budućnost Podgorica,241802,No team,home,D,33,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147338,843228,Leonel Strumia,5143,FK Budućnost Podgorica,241802,No team,home,M,92,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147338,57729,Luka Mirković,5143,FK Budućnost Podgorica,7727,FK Lovćen,home,M,8,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147338,188987,Marko Kordić,6216,OFK Petrovac,6216,OFK Petrovac,away,G,25,False,True,0.0,0.0,12.0,7.0,23.0,33.0,0.0,0.0,6.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,90.0,0.0,0.0,0.0,,,,,,8.0,7.8,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,25.0,38.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
14147338,1214474,Nikola Vuković,6216,OFK Petrovac,36019,FK Mornar Bar,away,D,11,False,True,0.0,,3.0,7.0,14.0,22.0,0.0,0.0,9.0,,,,4.0,,,,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,,,3.0,,90.0,0.0,0.0,0.0,,,,,,13.0,6.5,,,,1.0,6.0,3.0,1.0,3.0,,5.0,0.0,13.0,17.0,33.0,0.0,2.0,52.0,0.0,1.0,1.0,1.0
14147338,1484679,Marko Franeta,6216,OFK Petrovac,6216,OFK Petrovac,away,D,13,False,True,0.0,,1.0,9.0,23.0,32.0,1.0,3.0,15.0,,,,1.0,,,,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,,,1.0,,90.0,0.0,0.0,0.0,,,,,,12.0,6.6,,,,0.0,2.0,0.0,0.0,0.0,,5.0,0.0,14.0,26.0,41.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0
14147338,986362,Marko Merdović,6216,OFK Petrovac,6216,OFK Petrovac,away,D,44,False,True,0.0,,1.0,7.0,29.0,39.0,0.0,1.0,12.0,,,,1.0,,,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,4.0,,90.0,0.0,0.0,0.0,,,,,,12.0,6.4,,,,0.0,7.0,0.0,0.0,0.0,,7.0,0.0,13.0,32.0,48.0,0.0,0.0,57.0,1.0,1.0,0.0,0.0
14147338,57339,Dejan Boljević,6216,OFK Petrovac,6216,OFK Petrovac,away,D,33,False,True,0.0,,1.0,4.0,10.0,16.0,1.0,2.0,9.0,,,,0.0,,,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,90.0,0.0,0.0,0.0,,,,,,8.0,6.7,,,,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,8.0,12.0,22.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
14147338,889063,Stefan Fićović,6216,OFK Petrovac,6216,OFK Petrovac,away,M,18,False,True,0.0,,1.0,9.0,13.0,22.0,0.0,1.0,9.0,,,,2.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,46.0,0.0,0.0,0.0,,,,,,9.0,6.7,,,,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,12.0,15.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
14147338,959010,Zaim Divanović,6216,OFK Petrovac,6216,OFK Petrovac,away,M,23,False,True,0.0,,5.0,14.0,23.0,38.0,1.0,1.0,1.0,,,,0.0,,,,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,76.0,0.0,0.0,0.0,,,,,,9.0,6.9,,,,0.0,1.0,0.0,1.0,0.0,,6.0,0.0,20.0,23.0,44.0,0.0,0.0,61.0,1.0,5.0,0.0,0.0
14147338,1046042,Savo Arambašić,6216,OFK Petrovac,6216,OFK Petrovac,away,M,17,False,True,0.0,,1.0,13.0,3.0,17.0,1.0,1.0,7.0,,,1.0,0.0,,,,10.0,2.0,0.0,0.25,0.07,1.0,0.0,0.0,,,3.0,2.0,90.0,0.0,0.0,0.0,,,,,,13.0,7.0,,,,0.0,1.0,1.0,1.0,1.0,,2.0,0.0,19.0,4.0,25.0,1.0,0.0,44.0,0.0,1.0,0.0,0.0
14147338,1030468,Žarko Popović,6216,OFK Petrovac,6216,OFK Petrovac,away,M,4,False,True,0.0,,1.0,20.0,20.0,42.0,2.0,0.0,13.0,1.0,,1.0,0.0,,,3.0,10.0,5.0,0.0,0.46,0.2,0.0,0.0,1.0,,,4.0,3.0,90.0,2.0,0.0,0.0,,,,,,9.0,8.4,,,,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,24.0,20.0,46.0,3.0,1.0,69.0,0.0,2.0,1.0,0.0
14147338,989177,Viktor Živojinović,6216,OFK Petrovac,301263,GFK Dubočica Leskovac,away,M,45,False,True,0.0,,0.0,,2.0,2.0,1.0,0.0,2.0,,,,0.0,,,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,46.0,0.0,0.0,0.0,,,,,,8.0,6.6,,,,1.0,2.0,1.0,2.0,1.0,,0.0,0.0,6.0,2.0,8.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0
14147338,1130148,Neđeljko Kovinić,6216,OFK Petrovac,37956,FK Arsenal Tivat,away,F,9,False,True,0.0,,0.0,1.0,3.0,4.0,2.0,0.0,3.0,,1.0,,0.0,,,3.0,10.0,1.0,0.0,0.0,0.46,3.0,0.0,0.0,,,1.0,,76.0,1.0,0.0,0.0,,,,,,9.0,6.4,,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,3.0,5.0,3.0,0.0,19.0,1.0,1.0,0.0,0.0
14147338,800100,Nikola Zvrko,6216,OFK Petrovac,6216,OFK Petrovac,away,M,7,True,True,0.0,,0.0,8.0,3.0,11.0,0.0,0.0,2.0,,,,0.0,,,,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,44.0,0.0,0.0,0.0,,,,,,5.0,6.7,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,4.0,13.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0
14147338,791606,Adnan Bašić,6216,OFK Petrovac,6216,OFK Petrovac,away,M,10,True,True,0.0,,2.0,3.0,3.0,6.0,2.0,0.0,0.0,,,,0.0,,,,4.0,4.0,0.0,0.0,0.04,2.0,0.0,0.0,,,,,44.0,1.0,0.0,0.0,,,,,,4.0,6.8,,,,1.0,0.0,1.0,0.0,1.0,,4.0,1.0,5.0,5.0,10.0,1.0,0.0,16.0,0.0,2.0,1.0,0.0
14147338,1000577,Andrej Pupović,6216,OFK Petrovac,5143,FK Budućnost Podgorica,away,M,30,True,True,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,,,,0.0,,,,3.0,1.0,0.0,0.0,0.26,1.0,0.0,0.0,,,,,14.0,1.0,0.0,0.0,,,,,,1.0,6.8,,,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,1.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0
14147338,1149279,Dragan Miranović,6216,OFK Petrovac,6216,OFK Petrovac,away,M,22,True,True,0.0,,0.0,,4.0,5.0,0.0,0.0,5.0,,,,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,14.0,0.0,0.0,0.0,,,,,,0.0,6.8,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,4.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
14147338,886236,Alija Krnić,6216,OFK Petrovac,829702,FK Balkan Eagles,away,F,47,True,True,0.0,,0.0,,,0.0,1.0,0.0,0.0,,,,0.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
