match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,wasFouled,goodHighClaim,savedShotsFromInsideTheBox,saves,punches,minutesPlayed,touches,rating,possessionLostCtrl,totalBallCarriesDistance,ballCarriesCount,totalProgression,progressiveBallCarriesCount,keeperSaveValue,ratingVersions,totalShots,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,totalCross,aerialLost,duelLost,dispossessed,fouls,bestBallCarryProgression,totalProgressiveBallCarriesDistance,keyPass,shotOffTarget,interceptionWon,unsuccessfulTouch,shotValueNormalized,challengeLost,blockedScoringAttempt,outfielderBlock,totalTackle,wonTackle,accurateCross,bigChanceMissed,onTargetScoringAttempt,totalOffside,totalContest,wonContest,bigChanceCreated,goals
14015625,home,7771,FK Mladost Lučani,837894,Nemanja Milojević,nemanja-milojevic,M,38,True,,,,,0.0,,,,,1.0,2.0,3.0,,1.0,,,,,16.0,6.0,6.9,,,,,,,"{'original': 6.9, 'alternative': 6.7}",0,,,0.32,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2,1,1,1,0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,892174,Uroš Ljubomirac,uros-ljubomirac,M,77,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,2.0,,,,,,16.0,9.0,6.5,4.0,22.897450929878,2.0,17.411995878813,0.0,,"{'original': 6.5, 'alternative': 6.5}",0,-0.02,0.03,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,75.0,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,,,,,,,
14015625,home,7771,FK Mladost Lučani,1859501,Aleksa Milošević,aleksa-milosevic,D,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,2.0,,,,,,,8.0,3.0,6.7,,,,,,,"{'original': 6.7, 'alternative': 6.6}",0,0.03,,0.18,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,173957,Irfan Hadžić,irfan-hadzic,F,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,1166128,Bogdan Matijasevic,bogdan-matijasevic,G,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,1859502,Ognjen Alempijević,ognjen-alempijevic,F,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,69023,Dušan Cvetinović,dusan-cvetinovic,D,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,111313,Milan Joksimović,milan-joksimovic,D,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,home,7771,FK Mladost Lučani,795938,Žarko Udovičić,zarko-udovicic,M,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,away,5152,FK Partizan,844305,Marko Milošević,marko-milosevic,G,1,False,23.0,23.0,1.0,1.0,0.0,23.0,23.0,,,,,,9.0,,,2.0,2.0,,90.0,28.0,6.6,,14.446076930393,3.0,13.950612839971,0.0,0.0801,"{'original': 6.6, 'alternative': 6.6}",0,0.05,0.0,-0.07,-0.31,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
