customId,winnerCode,hasGlobalHighlights,hasXg,hasEventPlayerStatistics,hasEventPlayerHeatMap,crowdsourcingDataDisplayEnabled,id,slug,startTimestamp,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.flag,tournament.category.alpha2,tournament.category.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.category.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.priority,tournament.isGroup,tournament.isLive,tournament.id,tournament.fieldTranslations.nameTranslation.ar,season.name,season.year,season.editor,season.seasonCoverageInfo.editorCoverageLevel,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.nameTranslation.ru,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.periodLength,time.overtimeLength,time.totalPeriodCount,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,homeTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.shortNameTranslation.bn,homeTeam.disabled,awayTeam.disabled,homeTeam.fieldTranslations.shortNameTranslation.hi,homeTeam.fieldTranslations.shortNameTranslation.bn,awayRedCards,eventFilters.category,eventFilters.level,eventFilters.gender,homeRedCards
TccsBzc,1.0,False,True,True,True,False,14147299,fk-decic-tuzi-fk-buducnost-podgorica,1756058400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,4,100,Ended,finished,FK Budućnost Podgorica,fk-buducnost-podgorica,Budućnost,M,Football,football,1,6883,BUD,False,0,5143,ME,MNE,Montenegro,montenegro,[],#ffffff,#094ca1,#094ca1,إف كيه بودوجنوست بودغوريتسا,ФК Будучность Подгорица,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1756062232.0,['time.currentPeriodStart'],1756065172,بودوجنوست,إف كيه ديتشيتش,एफके देचिच,এফকে ডেসিচ,False,False,बुडुकनोस्ट,বুদুকনস্ট,,,,,
uvosmTFc,1.0,False,True,True,True,False,14147302,mladost-dg-fk-mornar-bar,1756060200,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,4,100,Ended,finished,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,Mladost DG,mladost-dg,,M,Football,football,1,1472,MLA,False,0,327162,ME,MNE,Montenegro,montenegro,[],#374df5,#374df5,#ffffff,ملادست دي جي,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1756064257.0,['time.currentPeriodStart'],1756067197,,,,,,,,,,,,,
mLjsgjp,3.0,False,True,True,True,False,14147304,fk-arsenal-tivat-fk-jezero,1756566000,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,5,100,Ended,finished,FK Arsenal Tivat,fk-arsenal-tivat,FK Arsenal,M,Football,football,1,1867,ATI,False,0,37956,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه أرسنال تيفات,ФК Арсенал Тиват,FK Jezero,fk-jezero,Jezero,M,Football,football,1,1789,JEZ,False,0,24312,ME,MNE,Montenegro,montenegro,[],#000080,#ffffff,#ffffff,إف كيه يزيرو,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2700.0,900.0,2.0,1756569676.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",1756572651,إف كيه أرسنال,يزيرو,,,,,एफके आर्सेनल,এফকে আর্সেনাল,,,,,
uzcsuvo,1.0,False,True,True,True,False,14147312,fk-mornar-bar-fk-jedinstvo-bijelo-polje,1756573200,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,5,100,Ended,finished,FK Jedinstvo Bijelo Polje,fk-jedinstvo-bijelo-polje,FK Jedinstvo,M,Football,football,1,872,JBP,False,0,6219,ME,MNE,Montenegro,montenegro,[],#ffffff,#3366cc,#3366cc,بيجيلو بولج إف كيه جيدينستفو,ФК Единство Биело Поле,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1756576991.0,"['status.code', 'status.description', 'status.type']",1756580219,,,,,,,,,,,,,
zzcsGbd,1.0,False,True,True,True,False,14147374,fk-bokelj-kotor-fk-sutjeska-niksic,1756576800,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,5,100,Ended,finished,FK Sutjeska Nikšić,fk-sutjeska-niksic,Sutjeska,M,Football,football,1,3511,SUN,False,0,6224,ME,MNE,Montenegro,montenegro,[],#094ca1,#ffffff,#ffffff,إف كيه سوتييسكا نيكسيتش,ФК Сутьеска Никшич,FK Bokelj Kotor,fk-bokelj-kotor,FK Bokelj,M,Football,football,1,1336,BKO,False,0,7581,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه بوكيلج كوتور,ФК Бокель Котор,5.0,5.0,3.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0,2700.0,900.0,2.0,1756580562.0,['time.currentPeriodStart'],1756583502,سوتييسكا,,,,,,सुत्जेस्का,সুতজেস্কা,1.0,,,,
qzcsBzc,3.0,False,True,True,True,False,14147317,fk-decic-tuzi-ofk-petrovac,1756659600,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,5,100,Ended,finished,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,OFK Petrovac,ofk-petrovac,Petrovac,M,Football,football,1,1813,PET,False,0,6216,ME,MNE,Montenegro,montenegro,[],#6699ff,#ffffff,#ffffff,أوفك بتروفاتش,ОФК Петровац,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2700.0,900.0,2.0,1756663265.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",1756666414,إف كيه ديتشيتش,,,,False,False,एफके देचिच,এফকে ডেসিচ,,,,,
TccsmTFc,1.0,False,True,True,True,False,14147308,mladost-dg-fk-buducnost-podgorica,1756663200,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,5,100,Ended,finished,Mladost DG,mladost-dg,,M,Football,football,1,1472,MLA,False,0,327162,ME,MNE,Montenegro,montenegro,[],#374df5,#374df5,#ffffff,ملادست دي جي,,FK Budućnost Podgorica,fk-buducnost-podgorica,Budućnost,M,Football,football,1,6883,BUD,False,0,5143,ME,MNE,Montenegro,montenegro,[],#ffffff,#094ca1,#094ca1,إف كيه بودوجنوست بودغوريتسا,ФК Будучность Подгорица,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1756667042.0,['cardsCode'],1756709771,,بودوجنوست,बुडुकनोस्ट,বুদুকনস্ট,,False,,,,,,,
BzcsmLj,1.0,False,True,True,True,False,14147320,fk-jezero-fk-decic-tuzi,1757772000,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,6,100,Ended,finished,FK Jezero,fk-jezero,Jezero,M,Football,football,1,1789,JEZ,False,0,24312,ME,MNE,Montenegro,montenegro,[],#000080,#ffffff,#ffffff,إف كيه يزيرو,,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1757776254.0,['time.currentPeriodStart'],1757778954,يزيرو,إف كيه ديتشيتش,एफके देचिच,এফকে ডেসিচ,,False,,,1.0,,,,
Gbdsuvo,2.0,False,True,True,True,False,14147316,fk-mornar-bar-fk-bokelj-kotor,1757777400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,6,100,Ended,finished,FK Bokelj Kotor,fk-bokelj-kotor,FK Bokelj,M,Football,football,1,1336,BKO,False,0,7581,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه بوكيلج كوتور,ФК Бокель Котор,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2700.0,900.0,2.0,1757781240.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1757784194,,,,,,,,,,,,,
qzcsmTFc,1.0,False,True,True,True,False,14147322,mladost-dg-ofk-petrovac,1757781000,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,6,100,Ended,finished,OFK Petrovac,ofk-petrovac,Petrovac,M,Football,football,1,1813,PET,False,0,6216,ME,MNE,Montenegro,montenegro,[],#6699ff,#ffffff,#ffffff,أوفك بتروفاتش,ОФК Петровац,Mladost DG,mladost-dg,,M,Football,football,1,1472,MLA,False,0,327162,ME,MNE,Montenegro,montenegro,[],#374df5,#374df5,#ffffff,ملادست دي جي,,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1757784860.0,['time.currentPeriodStart'],1757787740,,,,,False,,,,,,,,
