id,name,shortName,position,height,country_name,marketValue,dateOfBirth,preferredFoot,has_player_photo
1588141,Rafael Batista da Silva Junior,R. B. d. S. Junior,F,170.0,Brazil,310000.0,2006-07-02,Right,True
1133670,Mohamed Cissé,M. Cissé,F,171.0,France,140000.0,2001-04-26,Right,True
1111989,Luka Zorić,L. Zorić,M,178.0,Serbia,110000.0,1998-08-02,Left,True
1544669,Davorin Tošić,D. Tošić,M,185.0,Serbia,,2007-03-29,Right,True
940827,Strahinja Eraković,S. Eraković,D,184.0,Serbia,7300000.0,2001-01-22,Right,True
796184,Anes Rušević,A. Rušević,F,183.0,Serbia,170000.0,1996-12-02,Right,True
2468591,Haris Alic,H. Alic,M,,France,,1994-06-22,Right,False
1005616,Lazar Mijović,L. Mijović,M,183.0,Montenegro,110000.0,2003-03-12,Left,True
1186804,Tayrell Wouter,T. Wouter,M,179.0,Netherlands,365000.0,2002-07-16,Right,True
1894096,Vasilije Grbović,V. Grbović,F,190.0,Serbia,,2008-05-12,Right,True
2476341,Daniel Friday,D. Friday,F,,Nigeria,,2007-10-10,,False
1146073,Bogdan Marinkovic,B. Marinković,G,188.0,Serbia,52000.0,2004-04-12,Left,True
1924383,Srđan Borovina,S. Borovina,F,179.0,Serbia,,2007-02-26,,True
578112,Igor Ivanović,I. Ivanović,M,175.0,Serbia,330000.0,1997-07-28,Left,True
1006673,Axel Urie,A. Urie,M,180.0,Central African Republic,390000.0,1999-04-14,Right,True
1387178,Strahinja Ristić,S. Ristić,D,187.0,Serbia,110000.0,2004-03-16,Right,True
2140222,Bradley Besnard,B. Besnard,F,193.0,Central African Republic,,2007-12-12,Right,True
2222933,Jovan Mrvaljević,J. Mrvaljević,M,,Serbia,,2008-07-29,,False
1008297,Kornél Szűcs,K. Szűcs,D,190.0,Hungary,500000.0,2001-09-24,Right,True
797144,Đorđe Nikolić,Đ. Nikolić,G,195.0,Serbia,130000.0,1997-04-13,Both,True
1113474,Herve Toure,H. Toure,M,187.0,Côte d'Ivoire,155000.0,2000-05-20,Right,True
588974,Aleksandar Cvetković,A. Cvetković,D,188.0,Serbia,160000.0,1995-06-04,Right,True
2497279,Ilija Krstić,I. Krstić,F,,Serbia,,2007-09-08,,False
2507087,Nenad Miranovic,N. Miranovic,M,,Montenegro,,2008-09-19,,False
2507085,Enzo,Enzo,M,,Brazil,,2007-12-04,,False
2162300,Ikechukwu Ifeanyi,I. Ifeanyi,M,,Nigeria,,2006-03-12,,False
2507088,Stefan Jovanovic,S. Jovanovic,M,,Serbia,,2007-01-23,,False
1974326,Miloš Bakić,M. Bakić,F,178.0,Serbia,23000.0,2006-01-21,Left,True
1853867,Thomas Ude,T. Ude,D,,Nigeria,,2006-03-16,,True
